X,Y
-0.15267175572519084,3.6769230769015384
-0.15267175572519084,3.6835164834953846
0.0,3.6769230769015384
0.0,3.6835164834953846
0.0,3.61428571426
0.0,3.6373626373384615
0.0,3.627472527447692
0.0,3.6307692307446153
0.0,3.624175824150769
0.0,3.6439560439323078
0.0,3.620879120853846
0.0,3.660439560416923
0.0,3.617582417556923
0.0,3.663736263713846
0.15267175572519084,3.5714285714
0.15267175572519084,3.617582417556923
0.15267175572519084,3.5846153845876922
0.15267175572519084,3.6373626373384615
0.15267175572519084,3.6571428571199998
0.15267175572519084,3.6538461538230766
0.15267175572519084,3.574725274696923
0.15267175572519084,3.650549450526154
0.15267175572519084,3.5945054944784616
0.15267175572519084,3.6307692307446153
0.15267175572519084,3.6043956043692305
0.15267175572519084,3.620879120853846
0.15267175572519084,3.6109890109630767
0.3053435114503817,3.535714285683333
0.3053435114503817,3.6076923076661536
0.3053435114503817,3.578021977993846
0.3053435114503817,3.538961038930303
0.3053435114503817,3.519480519448485
0.3053435114503817,3.6043956043692305
0.3053435114503817,3.525974025942424
0.3053435114503817,3.5846153845876922
0.3053435114503817,3.529220779189394
0.3053435114503817,3.5879120878846154
0.3053435114503817,3.5912087911815385
0.3053435114503817,3.5945054944784616
0.3053435114503817,3.558441558412121
0.3053435114503817,3.5714285714
0.3053435114503817,3.5681818181530303
0.4580152671755725,3.529220779189394
0.4580152671755725,3.5324675324363635
0.4580152671755725,3.4870129869787876
0.4580152671755725,3.4707792207439394
0.4580152671755725,3.535714285683333
0.4580152671755725,3.5422077921772726
0.4580152671755725,3.4967532467196967
0.4580152671755725,3.5097402597075757
0.4580152671755725,3.4805194804848485
0.4580152671755725,3.474025973990909
0.4580152671755725,3.519480519448485
0.4580152671755725,3.4902597402257576
0.4580152671755725,3.5064935064606058
0.4580152671755725,3.5129870129545453
0.6106870229007634,3.4155844155454544
0.6106870229007634,3.4902597402257576
0.6106870229007634,3.4999999999666667
0.6106870229007634,3.4707792207439394
0.6106870229007634,3.428571428533333
0.6106870229007634,3.454545454509091
0.6106870229007634,3.4253246752863635
0.6106870229007634,3.418831168792424
0.6106870229007634,3.4805194804848485
0.6106870229007634,3.441558441521212
0.6106870229007634,3.438311688274242
0.6106870229007634,3.4350649350272726
0.6106870229007634,3.4967532467196967
0.6106870229007634,3.4480519480151512
0.7633587786259542,3.3928571428166667
0.7633587786259542,3.4350649350272726
0.7633587786259542,3.399350649310606
0.7633587786259542,3.4512987012621212
0.7633587786259542,3.3636363635939395
0.7633587786259542,3.412337662298485
0.7633587786259542,3.3961038960636363
0.7633587786259542,3.366883116840909
0.7633587786259542,3.376623376581818
0.7633587786259542,3.4155844155454544
0.7633587786259542,3.402597402557576
0.7633587786259542,3.386363636322727
0.7633587786259542,3.431818181780303
0.7633587786259542,3.418831168792424
0.7633587786259542,3.4448051947681817
0.916030534351145,3.376623376581818
0.916030534351145,3.350549450509231
0.916030534351145,3.3636363635939395
0.916030534351145,3.366883116840909
0.916030534351145,3.347252747213846
0.916030534351145,3.386363636322727
0.916030534351145,3.3439560439184617
0.916030534351145,3.353846153804615
1.0687022900763359,3.376623376581818
1.0687022900763359,3.402597402557576
1.0687022900763359,3.366883116840909
1.0687022900763359,3.3603896103469695
1.0687022900763359,3.3701298700878786
1.0687022900763359,3.3733766233348486
1.0687022900763359,3.3798701298287877
1.0687022900763359,3.3831168830757576
1.0687022900763359,3.3928571428166667
1.2213740458015268,3.4350649350272726
1.2213740458015268,3.3928571428166667
1.2213740458015268,3.386363636322727
1.2213740458015268,3.4155844155454544
1.2213740458015268,3.412337662298485
1.2213740458015268,3.3961038960636363
1.2213740458015268,3.3831168830757576
1.2213740458015268,3.428571428533333
1.2213740458015268,3.409090909051515
1.2213740458015268,3.422077922039394
1.3740458015267176,3.4512987012621212
1.3740458015267176,3.4577922077560603
1.3740458015267176,3.441558441521212
1.3740458015267176,3.428571428533333
1.3740458015267176,3.454545454509091
1.3740458015267176,3.4805194804848485
1.3740458015267176,3.422077922039394
1.3740458015267176,3.483766233731818
1.3740458015267176,3.431818181780303
1.3740458015267176,3.4350649350272726
1.5267175572519085,3.4805194804848485
1.5267175572519085,3.4707792207439394
1.5267175572519085,3.4577922077560603
1.5267175572519085,3.516233766201515
1.5267175572519085,3.503246753213636
1.5267175572519085,3.4870129869787876
1.5267175572519085,3.493506493472727
1.5267175572519085,3.4967532467196967
1.5267175572519085,3.5097402597075757
1.6793893129770994,3.5064935064606058
1.6793893129770994,3.5519480519181816
1.6793893129770994,3.5324675324363635
1.6793893129770994,3.558441558412121
1.6793893129770994,3.538961038930303
1.6793893129770994,3.5097402597075757
1.6793893129770994,3.545454545424242
1.6793893129770994,3.535714285683333
1.6793893129770994,3.555194805165151
1.6793893129770994,3.5129870129545453
1.6793893129770994,3.4967532467196967
1.83206106870229,3.5846153845876922
1.83206106870229,3.5616883116590907
1.83206106870229,3.5681818181530303
1.83206106870229,3.574725274696923
1.83206106870229,3.555194805165151
1.83206106870229,3.5945054944784616
1.83206106870229,3.535714285683333
1.83206106870229,3.581318681290769
1.83206106870229,3.5422077921772726
1.984732824427481,3.624175824150769
1.984732824427481,3.61428571426
1.984732824427481,3.6010989010723073
1.984732824427481,3.5945054944784616
1.984732824427481,3.6043956043692305
1.984732824427481,3.6076923076661536
1.984732824427481,3.6109890109630767
1.984732824427481,3.5846153845876922
1.984732824427481,3.620879120853846
2.1374045801526718,3.620879120853846
2.1374045801526718,3.650549450526154
2.1374045801526718,3.627472527447692
2.1374045801526718,3.624175824150769
2.1374045801526718,3.6571428571199998
2.1374045801526718,3.6373626373384615
2.1374045801526718,3.663736263713846
2.1374045801526718,3.617582417556923
2.1374045801526718,3.6439560439323078
2.1374045801526718,3.6538461538230766
2.290076335877863,3.6835164834953846
2.290076335877863,3.667032967010769
2.290076335877863,3.6571428571199998
2.290076335877863,3.670329670307692
2.290076335877863,3.663736263713846
2.290076335877863,3.6736263736046153
2.290076335877863,3.6802197801984615
2.290076335877863,3.650549450526154
2.290076335877863,3.6406593406353847
2.4427480916030535,3.690109890089231
2.4427480916030535,3.6802197801984615
2.4427480916030535,3.7230769230584615
2.4427480916030535,3.713186813167692
2.4427480916030535,3.6736263736046153
2.4427480916030535,3.69999999998
2.4427480916030535,3.6769230769015384
2.4427480916030535,3.7197802197615384
2.4427480916030535,3.7263736263553846
2.595419847328244,3.713186813167692
2.595419847328244,3.7527472527307695
2.595419847328244,3.7626373626215384
2.595419847328244,3.732967032949231
2.595419847328244,3.7494505494338464
2.595419847328244,3.736263736246154
2.595419847328244,3.7230769230584615
2.595419847328244,3.7263736263553846
2.7480916030534353,3.795454545440909
2.7480916030534353,3.7889610389469697
2.7480916030534353,3.779120879106154
2.7480916030534353,3.7494505494338464
2.7480916030534353,3.7527472527307695
2.7480916030534353,3.7560439560276926
2.7480916030534353,3.775824175809231
2.7480916030534353,3.7857142857
2.900763358778626,3.808441558428788
2.900763358778626,3.7889610389469697
2.900763358778626,3.775824175809231
2.900763358778626,3.8019480519348487
2.900763358778626,3.7987012986878788
2.900763358778626,3.7922077921939397
3.053435114503817,3.8051948051818183
3.053435114503817,3.808441558428788
3.2061068702290076,3.8019480519348487
3.2061068702290076,3.8051948051818183
3.3587786259541987,3.8019480519348487
3.5114503816793894,3.7987012986878788
3.5114503816793894,3.8019480519348487
3.816793893129771,3.795454545440909
3.816793893129771,3.7889610389469697
3.969465648854962,3.7922077921939397
3.969465648854962,3.7889610389469697
3.969465648854962,3.7692307692153846
3.969465648854962,3.779120879106154
3.969465648854962,3.7725274725123077
4.122137404580153,3.7659340659184615
4.122137404580153,3.7857142857
4.122137404580153,3.7626373626215384
4.122137404580153,3.7593406593246153
4.122137404580153,3.7560439560276926
4.2748091603053435,3.7527472527307695
4.2748091603053435,3.7560439560276926
4.2748091603053435,3.7494505494338464
4.2748091603053435,3.736263736246154
4.2748091603053435,3.7626373626215384
4.427480916030534,3.7164835164646153
4.427480916030534,3.7296703296523077
4.427480916030534,3.709890109870769
4.427480916030534,3.732967032949231
4.427480916030534,3.7230769230584615
4.580152671755726,3.693406593386154
4.580152671755726,3.7032967032769233
4.580152671755726,3.696703296683077
4.580152671755726,3.69999999998
4.580152671755726,3.7197802197615384
4.580152671755726,3.713186813167692
4.732824427480916,3.6736263736046153
4.732824427480916,3.693406593386154
4.732824427480916,3.670329670307692
4.732824427480916,3.69999999998
4.732824427480916,3.6769230769015384
4.732824427480916,3.690109890089231
4.885496183206107,3.6802197801984615
4.885496183206107,3.6571428571199998
4.885496183206107,3.660439560416923
4.885496183206107,3.667032967010769
4.885496183206107,3.670329670307692
5.038167938931298,3.6802197801984615
5.038167938931298,3.7032967032769233
5.038167938931298,3.670329670307692
5.038167938931298,3.709890109870769
5.038167938931298,3.696703296683077
5.038167938931298,3.693406593386154
5.038167938931298,3.6868131867923077
5.038167938931298,3.667032967010769
